"NUM_PLACA","TIPO","ENDERECO","SENTIDO","LONGITUDE","LATITUDE","LINK","GABARITO"
"100","PADRÃO","AV. SANTOS DUMONT. 1076 - ALDEOTA. FORTALEZA - CE. EM FRENTE A TALIMPO", "SENTIDO SHOPPING DEL PASEO","-3.731112","-38.514051","https://www.google.com.br/OutdoorPadrao-100","https://drive.google.com/Gabarito-100".
"101","PADRÃO","AQUIRAZ - BALAO ACESSO AQUIRAZ - CE - 040 – 1","F. IGUAPE","-3.913540","-38.388516","https://www.google.com.br/OutdoorPadrao-101","https://drive.google.com/Gabarito-101"
"102","PADRÃO","AQUIRAZ - BALAO ACESSO AQUIRAZ - CE - 040 – 2","F. IGUAPE","-3.913540","-38.388516","https://www.google.com.br/OutdoorPadrao-102","https://drive.google.com/Gabarito-102"
"104","PADRÃO","AV SEN CARLOS JEREISSATI PROX MAKRO – 2","AEROPORTO","-3.784599","-38.517627","https://www.google.com.br/OutdoorPadrao-104","https://drive.google.com/Gabarito-104"
"106","PADRÃO","AQUIRAZ - BALAO ACESSO AQUIRAZ - CE - 040  - 3","F. IGUAPE","-3.913540","-38.388516","https://www.google.com.br/OutdoorPadrao-106","https://drive.google.com/Gabarito-106"
"113","PADRÃO","AV. BERNARDO MANOEL AO SUPERMERCADO FRANGOLANDIA - .1","AC. JOSE W","-3.792608","-38.549648","https://www.google.com.br/OutdoorPadrao-113","https://drive.google.com/Gabarito-113"
"114","PADRÃO","AV. BERNARDO MANOEL AO SUPERMERCADO FRANGOLANDIA - .1","AC. JOSE W","-3.793410","-38.549893","https://www.google.com.br/OutdoorPadrao-114","https://drive.google.com/Gabarito-114"
"115","PADRÃO","AV. BERNARDO MANOEL AO SUPERMERCADO FRANGOLANDIA - .3","AC. JOSE W","-3.793410","-38.549893","https://www.google.com.br/OutdoorPadrao-115","https://drive.google.com/Gabarito-115"
"116","PADRÃO","AV. BERNARDO MANOEL AO SUPERMERCADO FRANGOLANDIA - .4","AC. AEROPO","-3.792608","-38.549648","https://www.google.com.br/OutdoorPadrao-116","https://drive.google.com/Gabarito-116"
"117","PADRÃO","AV. BERNARDO MANOEL AO SUPERMERCADO FRANGOLANDIA - .5","AC. AEROPO","-3.792608","-38.549648","https://www.google.com.br/OutdoorPadrao-117","https://drive.google.com/Gabarito-117"
"118","PADRÃO","AV. RAUL BARBOSA AO LADO POSTO IPIRANGA","P.VIEIRA","-3.759862","-38.504685","https://www.google.com.br/OutdoorPadrao-118","https://drive.google.com/Gabarito-118"
"119","PADRÃO","AV. JOAO PESSOA ESQ COM RUA PROF. COSTA MENDES","J.PESSOA","-3.752312","-38.549547","https://www.google.com.br/OutdoorPadrao-119","https://drive.google.com/Gabarito-119"
"120","PADRÃO","R. PE. VALDEVINO ESQ TIBUR CAVALCANTE – 1","F. PRAIA","-3.742967","-38.504713","https://www.google.com.br/OutdoorPadrao-120","https://drive.google.com/Gabarito-120"
"122","PADRÃO","AV. GODOFREDO MACIEL BALAO DO  MONDUBIM – 2","F.J.WALTER","-3.812171","-38.574949","https://www.google.com.br/OutdoorPadrao-122","https://drive.google.com/Gabarito-122"
"123","PADRÃO","AV. GODOFREDO MACIEL BALAO DO  MONDUBIM – 1","F.J.WALTER","-3.812171","-38.574949","https://www.google.com.br/OutdoorPadrao-123","https://drive.google.com/Gabarito-123"
"126","PADRÃO","ARACATI - ENTRADA ARACATI - AV CEL P. ALEXANDRINO - PX PONTE ENTR","F. ENTRADA","-4.577703","-37.778435","https://www.google.com.br/OutdoorPadrao-126","https://drive.google.com/Gabarito-126"
"129","PADRÃO","AV PERIMETRAL PX FAB TERCEIRA VIA – 1","M.HULL","-3.754008","-38.582657","https://www.google.com.br/OutdoorPadrao-129","https://drive.google.com/Gabarito-129"
"131","PADRÃO","R. PE. VALDEVINO ESQ TIBUR CAVALCANTE – 2","F. PRAIA","-3.742967","-38.504713","https://www.google.com.br/OutdoorPadrao-131","https://drive.google.com/Gabarito-131"
"135","PADRÃO","AV. RAUL BARBOSA PROX. MADEIREIRA R. BRANCO - .1","AC. ALDEOT","-3.760476","-38.504954","https://www.google.com.br/OutdoorPadrao-135","https://drive.google.com/Gabarito-135"
"136","PADRÃO","AV. RAUL BARBOSA PROX. MADEIREIRA R. BRANCO - .2","AC. AEROPO","-3.760476","-38.504954","https://www.google.com.br/OutdoorPadrao-136","https://drive.google.com/Gabarito-136"
"140","PADRÃO","ESTR. IPIRANGA. ACESSO AO ICARAI - PROXIMO A PREFEITURA DE CAUCAIA","SENTIDO CAUCAIA","-3.735613","-38.645364","https://www.google.com.br/OutdoorPadrao-140","https://drive.google.com/Gabarito-140"
"141","PADRÃO","ESTR. IPIRANGA. ACESSO AO ICARAI - PROXIMO A PREFEITURA DE CAUCAIA","SENTIDO FORTALEZA","-3.735896","-38.645424","https://www.google.com.br/OutdoorPadrao-141","https://drive.google.com/Gabarito-141"
"162","PADRÃO","ARACATI - RUA AGAPITO DOS SANTOS EM FRENTE COLEGIO MARISTA - .3    ","AC PRAIA  ","-4.564238","-37.769835","https://www.google.com.br/OutdoorPadrao-162","https://drive.google.com/Gabarito-162"
"164","PADRÃO","ARACATI - BR 304 - CHEGADA RIO JAGUARIBE","SENTIDO ARACATI","-4.576198","-37.788961","https://www.google.com.br/OutdoorPadrao-164","https://drive.google.com/Gabarito-164"
"165","PADRÃO","ARACATI - BR 304 - CHEGADA RIO JAGUARIBE","SENTIDO ARACATI","-4.576198","-37.788961","https://www.google.com.br/OutdoorPadrao-165","https://drive.google.com/Gabarito-165"
"166","PADRÃO","ARACATI - BR 304 - CHEGADA RIO JAGUARIBE","SENTIDO ARACATI","-4.575974","-37.789574","https://www.google.com.br/OutdoorPadrao-166","https://drive.google.com/Gabarito-166"
"167","PADRÃO","ARACATI - BR 304 - CHEGADA RIO JAGUARIBE","SENTIDO ARACATI","-4.575974","-37.789574","https://www.google.com.br/OutdoorPadrao-167","https://drive.google.com/Gabarito-167"
"172","PADRÃO","CASCAVEL - CE - 040 - ENTRADA CASCAVEL – 1 ","FORTALEZA","-4.129812","-38.250852","https://www.google.com.br/OutdoorPadrao-172","https://drive.google.com/Gabarito-172"
"173","PADRÃO","CASCAVEL - CE - 040 - ENTRADA CASCAVEL – 2 ","FORTALEZA","-4.129812","-38.250852","https://www.google.com.br/OutdoorPadrao-173","https://drive.google.com/Gabarito-173"
"174","PADRÃO","ARACATI - CE 040 - AO LADO FACULDADE FVJ - 1 - .                   ","AC. ARACAT ","-4.571003","-37.791732","https://www.google.com.br/OutdoorPadrao-174","https://drive.google.com/Gabarito-174"
"176","PADRÃO","CASCAVEL - ROD. PLACIDO CASTELO - ACESSO CE -","AC. FORTAL","-4.123839","-38.260569","https://www.google.com.br/OutdoorPadrao-176","https://drive.google.com/Gabarito-176"
"177","PADRÃO","CASCAVEL - ROD. PLACIDO CASTELO - ACESSO CASC ","AC. CASCAV","-4.123888","-38.260492","https://www.google.com.br/OutdoorPadrao-177","https://drive.google.com/Gabarito-177"
"178","PADRÃO","AQUIRAZ - AV. CAMINHO DO SOL EM FRENTE HOTEL ","AC. BEACH ","-3.841700","-38.399950","https://www.google.com.br/OutdoorPadrao-178","https://drive.google.com/Gabarito-178"
"179","PADRÃO","AQUIRAZ - AV. CAMINHO DO SOL EM FRENTE HOTEL  ","AC. BEACH","-3.841700","-38.399950","https://www.google.com.br/OutdoorPadrao-179","https://drive.google.com/Gabarito-179"
"184","PADRÃO","RUA. JOAQUIM NOGUEIRA DE QUEIROZ. EM FRENTE AO MERCADO DE PACAJUS ","MERCADO PACAJUS","-4.173251","-38.462136","https://www.google.com.br/OutdoorPadrao-184","https://drive.google.com/Gabarito-184"
"185","PADRÃO","PACAJUS - ENTRADA DE PACAJUS LADO DIREITO - BR 116","FORTALEZA","-4.160495","-38.470632","https://www.google.com.br/OutdoorPadrao-185","https://drive.google.com/Gabarito-185"
"186","PADRÃO","AV. DR. THEBERGE. PRÓX. PARQUE RAQUEL DE QUEIROZ","SENTIDO SHOPPING RIO MAR KENNEDY","-3.734810","-38.568839","https://www.google.com.br/OutdoorPadrao-186","https://drive.google.com/Gabarito-186"
"187","PADRÃO","AV. DR. THEBERGE. PRÓX. PARQUE RAQUEL DE QUEIROZ","SENTIDO SHOPPING RIO MAR KENNEDY","-3.734810","-38.568839","https://www.google.com.br/OutdoorPadrao-187","https://drive.google.com/Gabarito-187"
"188","PADRÃO","AV. DR. THEBERGE. PRÓX. PARQUE RAQUEL DE QUEIROZ","SENTIDO SHOPPING RIO MAR KENNEDY","-3.734810","-38.568839","https://www.google.com.br/OutdoorPadrao-188","https://drive.google.com/Gabarito-188"
"190","PADRÃO","ANTIGA CE 040. ENTRADA DO BEBERIBE - 1 ","AC BEBERIB","-4.183595","-38.147912","https://www.google.com.br/OutdoorPadrao-190","https://drive.google.com/Gabarito-190"
"192","PADRÃO","AV CEL CARVALHO EM FRENTE TERMINAL - ANTONIO BEZERRA  - 1","F.TERMINAL","-3.736073","-38.584076","https://www.google.com.br/OutdoorPadrao-192","https://drive.google.com/Gabarito-192"
"193","PADRÃO","AV CEL CARVALHO EM FRENTE TERMINAL - ANTONIO BEZERRA – 2","F.TERMINAL","-3.736073","-38.584076","https://www.google.com.br/OutdoorPadrao-193","https://drive.google.com/Gabarito-193"
"194","PADRÃO","AV. CEL.CARVALHO. AO LADO JAGUAR TINTAS ","AC. BARRA DO CEARA","-3.727068","-38.585333","https://www.google.com.br/OutdoorPadrao-194","https://drive.google.com/Gabarito-194"
"196","PADRÃO","AV GOMES BRASIL EM FRENTE SUPER LAGOA","SUP.LAGOA","-3.773572","-38.567803","https://www.google.com.br/OutdoorPadrao-196","https://drive.google.com/Gabarito-196"
"203","PADRÃO","AV RUI BARBOSA EM FRENTE ANTIGO PQ RECREIO - .1","AC HOSP. I","-3.746687","-38.512857","https://www.google.com.br/OutdoorPadrao-203","https://drive.google.com/Gabarito-203"
"204","PADRÃO","AV RUI BARBOSA  EM FRENTE ANTIGO PQ RECREIO - .2","AC HOSP. I","-3.746687","-38.512857","https://www.google.com.br/OutdoorPadrao-204","https://drive.google.com/Gabarito-204"
"207","PADRÃO","AV GOMES DE MATOS(INICIO) ESQ R. CESAR ROSAS PX P. MENOS","PARANGABA","-3.768628","-38.552891","https://www.google.com.br/OutdoorPadrao-207","https://drive.google.com/Gabarito-207"
"208","PADRÃO","RUA 15 DE NOVEMBRO. ESQ. COM ANTONIO FIIUZA","AC. AEROPORTO","-3.770164","-38.552511","https://www.google.com.br/OutdoorPadrao-208","https://drive.google.com/Gabarito-208"
"209","PADRÃO","RUA ANTONIO FIUZA. ESQ. COM 15 DE NOVEMBRO","AC. AEROPORTO","-3.770190","-38.552212","https://www.google.com.br/OutdoorPadrao-209","https://drive.google.com/Gabarito-209"
"217","PADRÃO","AV. RAUL BARBOSA AO LADO POSTO IPIRANGA - .1","AC. ALDEOT","-3.758821","-38.504664","https://www.google.com.br/OutdoorPadrao-217","https://drive.google.com/Gabarito-217"
"218","PADRÃO","AV. RAUL BARBOSA AO LADO POSTO IPIRANGA - .2","AC. AEROPO","-3.758821","-38.504664","https://www.google.com.br/OutdoorPadrao-218","https://drive.google.com/Gabarito-218"
"219","PADRÃO","AV. RAUL BARBOSA AO LADO POSTO IPIRANGA - .3","AC. AEROPO","-3.758563","-38.504661","https://www.google.com.br/OutdoorPadrao-219","https://drive.google.com/Gabarito-219"
"225","PADRÃO","AV. SGTO HERMINIO AO LADO MADECENTER","F. SERTAO","-3.728113","-38.570371","https://www.google.com.br/OutdoorPadrao-225","https://drive.google.com/Gabarito-225"
"227","PADRÃO","CAUCAIA - BR 222 - VIADUTO PX ANTIGO FRIFORT ","F. SERTAO","-3.741110","-38.601074","https://www.google.com.br/OutdoorPadrao-227","https://drive.google.com/Gabarito-227"
"248","PADRÃO","AV OSORIO  PAIVA PX COL LOURENCO FILHO – 1","F. LAGOA","-3.775368","-38.565945","https://www.google.com.br/OutdoorPadrao-248","https://drive.google.com/Gabarito-248"
"249","PADRÃO","AV OSORIO  PAIVA PX COL LOURENCO FILHO – 2","F. LAGOA","-3.775368","-38.565945","https://www.google.com.br/OutdoorPadrao-249","https://drive.google.com/Gabarito-249"
"250","PADRÃO","AV OSORIO  PAIVA PX COL LOURENCO FILHO – 3","F. LAGOA","-3.775079","-38.565681","https://www.google.com.br/OutdoorPadrao-250","https://drive.google.com/Gabarito-250"
"251","PADRÃO","AV OSORIO  PAIVA PX COL LOURENCO FILHO – 4","F. LAGOA","-3.775079","-38.565681","https://www.google.com.br/OutdoorPadrao-251","https://drive.google.com/Gabarito-251"
"256","PADRÃO","AV ALM MAX DA FONSECA EM FRENTE FAC 7 SETEMBRO – 1","F.FAC.SET","-3.771616","-38.483836","https://www.google.com.br/OutdoorPadrao-256","https://drive.google.com/Gabarito-256"
"257","PADRÃO","AV ALM MAX DA FONSECA EM FRENTE FAC 7 SETEMBRO – 2","F.FAC.SET","-3.771616","-38.483836","https://www.google.com.br/OutdoorPadrao-257","https://drive.google.com/Gabarito-257"
"258","PADRÃO","AV. LUCIANO CARNEIRO PROX REST CARAVELE","F. SERTAO","-3.763023","-38.536168","https://www.google.com.br/OutdoorPadrao-258","https://drive.google.com/Gabarito-258"
"259","PADRÃO","AV. LUCIANO CARNEIRO PROX REST CARAVELE","F. CENTRO","-3.762671","-38.536057","https://www.google.com.br/OutdoorPadrao-259","https://drive.google.com/Gabarito-259"
"265","PADRÃO","AV.GODOFREDO MACIEL - PROX.BALAO MONDUBIM - AC.PARANGABA – 2","AC.PARANGA","-3.818302","-38.575559","https://www.google.com.br/OutdoorPadrao-265","https://drive.google.com/Gabarito-265"
"281","PADRÃO","CE- 065 PROX. ROTATORIA DE MARACA AC.MARANGU","AC.MARANGU","-3.849946","-38.646021","https://www.google.com.br/OutdoorPadrao-281","https://drive.google.com/Gabarito-281"
"282","PADRÃO","CE- 065 PROX. ROTATORIA DE MARACA AC.MARANGU","AC.MARANGU","-3.849946","-38.646021","https://www.google.com.br/OutdoorPadrao-282","https://drive.google.com/Gabarito-282"
"283","PADRÃO","CE- 065 PROX. ROTATORIA DE MARACA AC.MARANGU","AC.MARANGU","-3.849946","-38.646021","https://www.google.com.br/OutdoorPadrao-283","https://drive.google.com/Gabarito-283"
"285","PADRÃO","AV. OSORIO DE PAIVA AO LADO VIADUTO ANEL VIAR ","AC. FORTALEZA","-3.826273","-38.623451","https://www.google.com.br/OutdoorPadrao-285","https://drive.google.com/Gabarito-285"
"287","PADRÃO","ARACATI - SAIDA DE ARACATI - AV CEL P. ALEXANDRINO - PX PONTE ENTR","F.PREFEITU","-4.577619","-37.778273","https://www.google.com.br/OutdoorPadrao-287","https://drive.google.com/Gabarito-287"
"288","PADRÃO","AV. WASHINGTON SOARES CURVA TAPIOQUEIRAS - 1","AC. VIA SUL","-3.844657","-38.480518","https://www.google.com.br/OutdoorPadrao-288","https://drive.google.com/Gabarito-288"
"289","PADRÃO","ESTRADA DE BEBERIBE ACESSO PRAIA MORRO BRANCO","AC. PRAIA DE MORRO BR","-3.844657","-38.480518","https://www.google.com.br/OutdoorPadrao-289","https://drive.google.com/Gabarito-289"
"291","PADRÃO","VIA EXPRESSA PROX CHRISTUS – 3","ANT.SALES","-3.749192","-38.493723","https://www.google.com.br/OutdoorPadrao-291","https://drive.google.com/Gabarito-291"
"292","PADRÃO","AV. WASHIGNTON SOARES EM FRENTE A CAVALARIA","F CAMBEBA / MESSEJANA","-3.819958","-38.481577","https://www.google.com.br/OutdoorPadrao-292","https://drive.google.com/Gabarito-292"
"293","PADRÃO","AV. WASHIGNTON SOARES EM FRENTE A CAVALARIA","F CAMBEBA / MESSEJANA","-3.820196","-38.481427","https://www.google.com.br/OutdoorPadrao-293","https://drive.google.com/Gabarito-293"
"300","PADRÃO","AV. GODOFREDO MACIEL. EM FRENTE CARAJÁS","AC. DETRAN","-3.807265","-38.573186","https://www.google.com.br/OutdoorPadrao-300","https://drive.google.com/Gabarito-300"
"301","PADRÃO","AV. GODOFREDO MACIEL. EM FRENTE CARAJÁS","AC. DETRAN","-3.807089","-38.573128","https://www.google.com.br/OutdoorPadrao-301","https://drive.google.com/Gabarito-301"
"302","PADRÃO","AV. GODOFREDO MACIEL. EM FRENTE CARAJÁS","AC. DETRAN","-3.807000","-38.573098","https://www.google.com.br/OutdoorPadrao-302","https://drive.google.com/Gabarito-302"
"303","PADRÃO","AV. GODOFREDO MACIEL. EM FRENTE CARAJÁS","AC. DETRAN","-3.806913","-38.573071","https://www.google.com.br/OutdoorPadrao-303","https://drive.google.com/Gabarito-303"
"304","PADRÃO","AV. EDUARDO SÁ. ESQ. AV AIRTON SENNA","AC. SUPERM ARARIPE","-3.889974","-38.455183","https://www.google.com.br/OutdoorPadrao-304","https://drive.google.com/Gabarito-304"
"305","PADRÃO","AV. EDUARDO SÁ. ESQ. AV AIRTON SENNA","AC. SUPERM ARARIPE","-3.889974","-38.455183","https://www.google.com.br/OutdoorPadrao-305","https://drive.google.com/Gabarito-305"
"306","PADRÃO","AV. CEL CICERO DE SÁ PROX AO SUPERMERCADO ARARIPE","AC. CENTRO","-3.891869","-38.454396","https://www.google.com.br/OutdoorPadrao-306","https://drive.google.com/Gabarito-306"
"307","PADRÃO","AV. JUSCELINO KUBITSCHECK / CHESF","AC PERIMET","-3.825041","-38.538953","https://www.google.com.br/OutdoorPadrao-307","https://drive.google.com/Gabarito-307"
"309","PADRÃO","AV. PERIMETRAL / ESQ COM AV. JUSCELINO KUBITSCHECK - .3","AC. CASTEL","-3.825698","-38.539145","https://www.google.com.br/OutdoorPadrao-309","https://drive.google.com/Gabarito-309"
"315","PADRÃO","AV SANTOS DUMONT PX BANCO SAFRA ESQ R. O. CRUZ","F.PARALELA","-3.735439","-38.500799","https://www.google.com.br/OutdoorPadrao-315","https://drive.google.com/Gabarito-315"
"316","PADRÃO","RUA TIBURCIO CAVALCANTE. ESQ. VICENTE LINHARES","F. AV. JULIO VENTURA","-3.740775","-38.504114","https://www.google.com.br/OutdoorPadrao-316","https://drive.google.com/Gabarito-316"
"317","PADRÃO","AV. BEZERRA DE MENEZES ESQ. COM PEDRO DE QUEIROS","AC. CENTRO","-3.734780","-38.560782","https://www.google.com.br/OutdoorPadrao-317","https://drive.google.com/Gabarito-317"
"318","PADRÃO","RUA PEDRO DE QUEIROS, ESQUINA COM BEZERRA DE MENEZES","AC. CENTRO","-3.734818","-38.560964","https://www.google.com.br/OutdoorPadrao-318","https://drive.google.com/Gabarito-318"
"320","PADRÃO","ROD CE 085 ACESSO CAUCAIA","AC. CAUCAIA","-3.742666","-38.622752","https://www.google.com.br/OutdoorPadrao-320","https://drive.google.com/Gabarito-320"
"321","PADRÃO","ROD CE 085 ACESSO CAUCAIA","AC. CAUCAIA","-3.742666","-38.622752","https://www.google.com.br/OutdoorPadrao-321","https://drive.google.com/Gabarito-321"
"322","PADRÃO","ROD. CE-040 PROX. AO ALPHAVILLE EUSEBIO","AC. FORTALEZA","-3.887240","-38.437873","https://www.google.com.br/OutdoorPadrao-322","https://drive.google.com/Gabarito-322"
"323","PADRÃO","ROD. CE-040 PROX. AO ALPHAVILLE EUSEBIO","AC. FORTALEZA","-3.887240","-38.437873","https://www.google.com.br/OutdoorPadrao-323","https://drive.google.com/Gabarito-323"
"328","PADRÃO","AV. AMERICO BARREIRO. AO LADO DO HABIB´S","AC. AO TERMINAL DA LAGOA","-3.768325","-38.570051","https://www.google.com.br/OutdoorPadrao-328","https://drive.google.com/Gabarito-328"
